#,formula,activity,Syngony,"length, nm","width, nm","depth, nm",surface,pol,surf,"Mw(coat), g/mol","Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",link,,,,,
400,Au@CeO2,peroxidase,7,75,75,75,naked,0,Cetrimonium bromide,364.45,0.2900,0.000039000,TMB + H2O2,0.0500,5.0000,2 000.000,0.0400000,4,37,30,,https://doi.org/10.1016/j.jcis.2017.11.064 ,,,,,
401,Au@CeO2,peroxidase,7,75,75,75,naked,0,Cetrimonium bromide,364.45,44.6900,0.000022300,H2O2 + TMB,0.0600,3.0000,1.000,0.0400000,4,37,30,,https://doi.org/10.1016/j.jcis.2017.11.064 ,,,,,
402,Co3O4/MoO3 ,peroxidase,,,,,2-methylimidazole,0,0,,0.0352,0.000028300,TMB + H2O2,0.0200,0.3000,0.200,0.0120000,3.5,40,,79.5,https://doi.org/10.1039/D0TB01337D,,,,,
403,Co3O4/MoO3 ,peroxidase,,,,,2-methylimidazole,0,0,,0.1340,0.000029100,H2O2 + TMB,0.0500,1.0000,0.100,0.0120000,3.5,40,,79.5,https://doi.org/10.1039/D0TB01337D,,,,,
404,Co3O4,peroxidase,7,,,,naked,0,0,,0.1120,0.000004700,TMB + H2O2,0.0200,0.3000,0.200,0.0120000,3.5,40,,74.5,https://doi.org/10.1039/D0TB01337D,,,,,
405,Co3O4,peroxidase,7,,,,naked,0,0,,0.2540,0.000003890,H2O2 + TMB,0.0500,1.0000,0.100,0.0120000,3.5,40,,74.5,https://doi.org/10.1039/D0TB01337D,,,,,
406,Ag3PO4,peroxidase,7,850,850,850,naked,0,0,,0.0923,no,TMB + H2O2,0.0010,0.3000,,0.1000000,4,37,,,https://doi.org/10.1016/j.talanta.2018.07.073,,,,,
407,Fe2O3-Fe4(Fe(CN)6)3,peroxidase,,10.5,10.5,10.5,naked,0,0,0.00,0.3070,0.001060000,TMB + H2O2,0.0010,0.9000,630.000,,4.6,25,,,https://doi.org/10.1039/C0JM00174K,,,,,
408,Fe2O3-Fe4(Fe(CN)6)4,peroxidase,,10.5,10.5,10.5,naked,0,0,0.00,323.6000,0.001170000,H2O2 + TMB,0.0010,850.0000,0.830,,4.6,25,,,https://doi.org/10.1039/C0JM00174K,,,,,
409,Fe3S4,peroxidase,7,76,76,76,naked,Cetrimonium bromide,L-cysteine,364.45,0.1600,0.000011460,TMB + H2O2,0.0010,0.8000,1.200,0.0200000,6.78,,,,https://doi.org/10.1007/s00604-015-1690-6,,,,,
410,Fe3S4,peroxidase,7,76,76,76,naked,Cetrimonium bromide,L-cysteine,364.45,1.1580,0.000021680,H2O2 + TMB,0.0010,1.8000,0.600,0.0200000,6.78,,,,https://doi.org/10.1007/s00604-015-1690-6,,,,,
411,ZnFe2O4,peroxidase,7,200,200,200,naked,poly(ethylene oxide),ethylene glycol,20000.00,0.8500,0.000133100,TMB + H2O2,0.2000,1.6000,0.200,0.0400000,4,40,-8.9,,https://doi.org/10.1021/ac300939z,,,,,
412,ZnFe2O4,peroxidase,7,200,200,200,naked,poly(ethylene oxide),ethylene glycol,20000.00,1.6600,0.000077400,H2O2 + TMB,0.0010,16.0000,0.320,0.0400000,4,40,-8.9,,https://doi.org/10.1021/ac300939z,,,,,
413,Fe0.5Mn0.5Fe2O4,peroxidase,7,8,8,8,naked,0,0,0.00,0.1390,0.004500000,TMB + H2O2,0.2500,0.7500,800.000,,4,40,-7.6,,https://doi.org/10.1016/j.talanta.2011.09.026,,,,,
414,Fe0.5Mn0.5Fe2O4,peroxidase,7,8,8,8,naked,0,0,0.00,310.0000,0.003630000,H2O2 + TMB,0.0010,1 800.0000,0.800,,4,40,-7.6,,https://doi.org/10.1016/j.talanta.2011.09.026,,,,,
415,FeSe,peroxidase,4,30,30,20,naked,0,0,0.00,0.0400,0.000089000,TMB + H2O2,0.0010,0.9100,13.000,,4,30,,,https://doi.org/10.1016/j.snb.2012.07.070,,,,,
416,FeSe,peroxidase,4,30,30,20,naked,0,0,0.00,13.2000,0.000154000,H2O2 + TMB,0.0010,45.0000,0.100,,4,30,,,https://doi.org/10.1016/j.snb.2012.07.070,,,,,
417,FeS,peroxidase,4,40,40,24,naked,0,0,0.00,0.0800,0.000073000,TMB + H2O2,0.0010,0.9100,13.000,,4,30,,,https://doi.org/10.1016/j.snb.2012.07.070,,,,,
418,FeS,peroxidase,4,40,40,24,naked,0,0,0.00,7.4400,0.000117000,H2O2 + TMB,0.0010,45.0000,0.100,,4,30,,,https://doi.org/10.1016/j.snb.2012.07.070,,,,,
419,MnSe,peroxidase,7,2500,2500,2500,naked,0,Sodium dodecyl sulfate,288.38,0.0348,0.000734000,TMB + H2O2,0.0010,1.0000,200.000,0.4000000,5,20,,,https://doi.org/10.1016/j.materresbull.2015.03.018,,,,,
420,MnSe,peroxidase,7,2500,2500,2500,naked,0,Sodium dodecyl sulfate,288.38,87.0000,0.000047800,H2O2 + TMB,0.0010,500.0000,0.300,0.4000000,5,20,,,https://doi.org/10.1016/j.materresbull.2015.03.018,,,,,
421,CuS,peroxidase,6,45,45,45,naked,0,0,0.00,0.0070,0.000089600,TMB + H2O2,0.0010,0.0750,13.000,0.0066700,4,40,,29.7,https://doi.org/10.1016/j.talanta.2013.01.032,,,,,
422,CuS,peroxidase,6,45,45,45,naked,0,0,0.00,12.0000,0.000219000,H2O2 + TMB,0.0010,42.0000,0.100,0.0066700,4,40,,29.7,https://doi.org/10.1016/j.talanta.2013.01.032,,,,,
423,CdS,peroxidase,6,70,5,5,naked,0,2-Aminocyclopentanecarboxylic acid,131.20,0.0095,0.000035700,TMB + H2O2,0.0010,0.1250,13.000,0.0080000,4,40,,,https://doi.org/10.1016/j.molcata.2012.03.007,,,,,
424,CdS,peroxidase,6,70,5,5,naked,0,2-Aminocyclopentanecarboxylic acid,131.20,3.6200,0.000056000,H2O2 + TMB,0.0010,39.0000,0.100,0.0080000,4,40,,,https://doi.org/10.1016/j.molcata.2012.03.007,,,,,
425,Au@C,peroxidase,,180,180,180,naked,0,0,0.00,0.0323,0.000086300,TMB + H2O2,0.0010,0.9000,264.600,0.0500000,4.5,25,,178.8,https://doi.org/10.1021/acsami.7b17916,,,,,
426,Au@C,peroxidase,,180,180,180,naked,0,0,0.00,210.0000,0.000330000,H2O2 + TMB,0.0010,1 300.0000,0.146,0.0500000,4.5,25,,178.8,https://doi.org/10.1021/acsami.7b17916,,,,,
427,CuInS2,peroxidase,4,2.8,2.8,2.8,naked,0,glutathione,307.33,2.0100,0.000097800,TMB + H2O2,25.0000,250.0000,0.640,,3,30,,,https://doi.org/10.1016/j.snb.2014.12.052     ,,,,,
428,WC,peroxidase,6,175,40,40,naked,0,0,0.00,0.2740,0.000068100,TMB + H2O2,0.0010,0.8000,400.000,0.0200000,4,25,,,https://doi.org/10.1016/j.bios.2013.11.040,,,,,
429,WC,peroxidase,6,175,40,40,naked,0,0,0.00,119.6000,0.000071600,H2O2 + TMB,0.0010,800.0000,0.600,0.0200000,4,25,,,https://doi.org/10.1016/j.bios.2013.11.040,,,,,
430,Si,peroxidase,7,12,12,12,naked,0,0,0.00,1.5020,0.000147200,TMB + H2O2,0.2000,1.6000,20.000,,4,40,,,https://doi.org/10.1039/C4CC01703J,,,,,
431,Si,peroxidase,7,12,12,12,naked,0,0,0.00,0.0650,0.000056500,H2O2 + TMB,20.0000,200.0000,0.320,,4,40,,,https://doi.org/10.1039/C4CC01703J,,,,,
432,CdS,peroxidase,6,10,10,10,naked,0,"3,5-Dimethylpyridine",107.15,0.0054,no,TMB + H2O2,0.0010,0.1160,13.000,0.0080000,4,40,,57.3,https://doi.org/10.1016/j.apcatb.2012.07.005,,,,,
433,CdS,peroxidase,6,10,10,10,naked,0,"3,5-Dimethylpyridine",107.15,6.5400,no,H2O2 + TMB,0.0010,45.0000,0.100,0.0080000,4,40,,57.3,https://doi.org/10.1016/j.apcatb.2012.07.005,,,,,
434,FeP,peroxidase,3,150,150,150,naked,poly(N-Vinylpyrrolidone),0,30000.00,0.0653,0.000095400,TMB + H2O2,0.0500,0.9000,5.000,0.0100000,4,40,,39.55,https://doi.org/10.1016/j.jcis.2015.08.032,,,,,
435,FeP,peroxidase,3,150,150,150,naked,poly(N-Vinylpyrrolidone),0,30000.00,2.9070,0.000069700,H2O2 + TMB,1.0000,20.0000,0.100,0.0100000,4,40,,39.55,https://doi.org/10.1016/j.jcis.2015.08.032,,,,,
436,Au,peroxidase,7,20,20,20,b-Cyclodextrin,0,0,1135.00,0.0940,0.001460000,TMB + H2O2,0.0010,0.4000,6.000,,4.5,25,-33,,https://doi.org/10.1021/jacs.6b07590,,,,,
437,Au,peroxidase,7,20,20,20,b-Cyclodextrin,0,0,1135.00,272.7800,0.002700000,H2O2 + TMB,0.0010,1 500.0000,0.120,,4.5,25,-33,,https://doi.org/10.1021/jacs.6b07590,,,,,
438,Au,oxidase,7,20,20,20,b-Cyclodextrin,0,0,1135.00,92.1900,0.171520000,TMB + glucose,0.0010,300.0000,,,9,25,-33,,https://doi.org/10.1021/jacs.6b07590,,,,,
439,Cu,peroxidase,7,2,2,2,b-Cyclodextrin,0,0,1135.00,0.5430,0.000452000,TMB + H2O2,0.0500,0.2500,10.000,,6,30,,,https://doi.org/10.1007/s00604-016-1915-3,,,,,
440,Cu,peroxidase,7,2,2,2,b-Cyclodextrin,0,0,1135.00,32.8700,0.000434000,H2O2 + TMB,5.0000,100.0000,0.500,,6,30,,,https://doi.org/10.1007/s00604-016-1915-3,,,,,
441,BN,peroxidase,7,420,420,420,naked,0,0,0.00,0.1570,0.000185400,TMB + H2O2,0.0010,1.0000,100.000,0.2500000,4,45,,,https://doi.org/10.1039/C6RA14856E,,,,,
442,BN,peroxidase,7,420,420,420,naked,0,0,0.00,10.8800,0.000106900,H2O2 + TMB,0.0010,200.0000,1.000,0.2500000,4,45,,,https://doi.org/10.1039/C6RA14856E,,,,,
443,BiOBr,peroxidase,4,1500,1500,1500,naked,0,ethylene glycol,62.07,1.6100,0.000026300,TMB + H2O2,0.1000,2.0000,0.200,0.0380000,4,40,,,https://doi.org/10.1039/C3NR06533B,,,,,
444,BiOBr,peroxidase,4,1500,1500,1500,naked,0,ethylene glycol,62.07,0.0460,0.000003700,H2O2 + TMB,0.0500,0.4000,0.790,0.0380000,4,40,,,https://doi.org/10.1039/C3NR06533B,,,,,
445,BiOCl,peroxidase,4,100,100,15,naked,0,0,0.00,0.0059,0.006660000,AR + H2O2,0.0010,0.1000,0.100,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
446,BiOCl,peroxidase,4,100,100,15,naked,0,0,0.00,0.0006,0.002460000,H2O2 + AR,0.0010,0.1000,0.005,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
447,BiOBr,peroxidase,4,100,100,15,naked,0,0,0.00,0.0062,0.008450000,AR + H2O2,0.0010,0.1000,0.100,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
448,BiOBr,peroxidase,4,100,100,15,naked,0,0,0.00,0.0004,0.002490000,H2O2 + AR,0.0010,0.1000,0.005,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
449,BiOI,peroxidase,4,20,20,5,naked,0,0,0.00,0.0313,61.000000000,AR + H2O2,0.0010,0.1000,0.100,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
450,BiOI,peroxidase,4,20,20,5,naked,0,0,0.00,0.0329,27.600000000,H2O2 + AR,0.0010,0.1000,0.005,0.0200000,7,,,,https://doi.org/10.1039/C6QM00149A,,,,,
451,BiOI,peroxidase,4,100,100,10,naked,0,ethylene glycol,62.07,1.0240,0.000028600,TMB + H2O2,0.2000,0.8000,10.000,1.0000000,6,25,-23.6,65.41,https://doi.org/10.1039/C6RA00368K,,,,,
452,BiOI,peroxidase,4,100,100,10,naked,0,ethylene glycol,62.07,0.0998,0.000073500,H2O2 + TMB,1.0000,50.0000,0.800,1.0000000,6,25,-23.6,65.41,https://doi.org/10.1039/C6RA00368K,,,,,
725,Co4N,peroxidase,7,2500,80,80,naked,0,0,0.00,0.2430,no,TMB + H2O2,0.0500,1.6000,30.000,0.0150000,4,25,,,https://doi.org/10.1021/acsami.7b09861,,,,,
726,Co4N,peroxidase,7,2500,80,80,naked,0,0,0.00,2.9500,no,H2O2 + TMB,1.0000,80.0000,0.800,0.0150000,4,25,,,https://doi.org/10.1021/acsami.7b09861,,,,,
455,CoOOH,peroxidase,6,100,100,100,naked,0,0,0.00,2.0200,0.000047400,TMB + H2O2,0.2000,2.0000,0.150,0.1000000,4,40,22.12,,https://doi.org/10.1007/s00216-017-0372-0,,,,,
456,CoOOH,peroxidase,6,100,100,100,naked,0,0,0.00,0.0600,0.000034900,H2O2 + TMB,0.0010,0.3000,1.000,0.1000000,4,40,22.12,,https://doi.org/10.1007/s00216-017-0372-0,,,,,
457,Cu3(PO4)2,peroxidase,0,5000,5000,5000,BSA,0,0,66500.00,35.1800,0.000033900,H2O2 + TMB,10.0000,100.0000,0.800,0.0200000,4,37,,,https://doi.org/10.1039/C5CC00040H,,,,,
458,Cu1.75Se,peroxidase,7,40,40,40,poly(sodium 4-styrenesulfonate),0,0,70000.00,12.6000,no,TMB + H2O2,0.2000,2.0000,100.000,0.4670000,4.56,,-17.2,,https://doi.org/10.1039/C6AY02275H,,,,,
459,Cu1.75Se,peroxidase,7,40,40,40,poly(sodium 4-styrenesulfonate),0,0,70000.00,0.5800,no,H2O2 + TMB,10.0000,300.0000,0.500,0.4670000,4.56,,-17.2,,https://doi.org/10.1039/C6AY02275H,,,,,
460,Fe3(PO4)2,peroxidase,0,8000,8000,8000,naked,poly(N-Vinylpyrrolidone),0,,0.3600,0.000158000,TMB + H2O2,0.1000,1.3000,0.600,0.0200000,3.6,55,,,https://doi.org/10.1016/j.talanta.2018.01.080,,,,,
461,Fe3(PO4)2,peroxidase,0,8000,8000,8000,naked,poly(N-Vinylpyrrolidone),0,,0.1100,0.000558000,H2O2 + TMB,0.6000,10.0000,0.800,0.0200000,3.6,55,,,https://doi.org/10.1016/j.talanta.2018.01.080,,,,,
462,Fe3(PO4)2(OH)2,peroxidase,7,5500,5500,5500,naked,0,0,0.00,0.0550,0.000168800,TMB + H2O2,0.0010,0.3000,,0.2000000,4,60,,,https://doi.org/10.1039/C8NJ00324F,,,,,
463,Fe3(PO4)2(OH)2,peroxidase,7,5500,5500,5500,naked,0,0,0.00,0.4700,0.000059600,H2O2 + TMB,0.0150,0.5000,2.000,0.2000000,4,60,,,https://doi.org/10.1039/C8NJ00324F,,,,,
464,FeS,peroxidase,4,125,4,4,naked,poly(N-Vinylpyrrolidone),0,,0.0082,0.000087000,TMB + H2O2,0.0010,0.1200,13.000,0.0066700,4,,,25.5,https://doi.org/10.1021/am300408r,,,,,
465,FeS,peroxidase,4,125,4,4,naked,poly(N-Vinylpyrrolidone),0,,9.3600,0.000192000,H2O2 + TMB,0.0010,50.0000,0.100,0.0066700,4,,,25.5,https://doi.org/10.1021/am300408r,,,,,
466,FeSe,peroxidase,4,6,6,6,naked,poly(N-Vinylpyrrolidone),0,,0.0089,0.000042200,TMB + H2O2,0.0010,0.1200,13.000,0.0066700,4,,,20.2,https://doi.org/10.1021/am300408r,,,,,
467,FeSe,peroxidase,4,6,6,6,naked,poly(N-Vinylpyrrolidone),0,,8.0900,0.000065100,H2O2 + TMB,0.0010,50.0000,0.100,0.0066700,4,,,20.2,https://doi.org/10.1021/am300408r,,,,,
468,MnOOH,oxidase,6,180,180,17,naked,0,sodium dodecyl sulfate,288.38,2.1820,no,TMB,0.0010,1.2000,0.000,0.0200000,5,25,,,https://doi.org/10.1016/j.jtice.2015.08.021,,,,,
469,KFePW12O40,peroxidase,,470,470,90,naked,0,0,0.00,0.3460,0.000037000,TMB + H2O2,0.2000,3.2000,580.000,1.0000000,4.5,25,,38.13,https://doi.org/10.1039/C8DT01146J,,,,,
470,KFePW12O40,peroxidase,,470,470,90,naked,0,0,0.00,165.0000,0.000069000,H2O2 + TMB,,,10.000,1.0000000,4.5,25,,38.13,https://doi.org/10.1039/C8DT01146J,,,,,
471,MoSe2,peroxidase,6,100,100,10,naked,0,0,0.00,0.0140,0.000005600,TMB + H2O2,0.0010,1.0000,1 000.000,0.1500000,3.5,25,,,https://doi.org/10.1039/C7TB02434G,,,,,
472,MoSe2,peroxidase,6,100,100,10,naked,0,0,0.00,0.1550,0.000009900,H2O2 + TMB,0.0010,100.0000,10.000,0.1500000,3.5,25,,,https://doi.org/10.1039/C7TB02434G,,,,,
473,WSe2,peroxidase,6,20,20,3,naked,0,0,0.00,0.4330,0.000014300,TMB + H2O2,0.0010,1.0000,100.000,0.1000000,3.5,25,,,https://doi.org/10.1039/C7NR03179C,,,,,
474,WSe2,peroxidase,6,20,20,3,naked,0,0,0.00,19.5300,0.000022200,H2O2 + TMB,0.0010,100.0000,1.000,0.1000000,3.5,25,,,https://doi.org/10.1039/C7NR03179C,,,,,
475,Cu,peroxidase,7,100,100,100,humic acid,0,0,227.17,1.0470,0.000039700,TMB + H2O2,0.5000,8.0000,80.000,0.2500000,3,25,,,https://doi.org/10.1039/C5TB00684H,,,,,
476,Cu,peroxidase,7,100,100,100,humic acid,0,0,227.17,31.2650,0.000264000,H2O2 + TMB,2.5000,25.0000,8.000,0.2500000,3,25,,,https://doi.org/10.1039/C5TB00684H,,,,,
479,Pd,peroxidase,7,3.5,3.5,3.5,glutathione,0,0,307.32,0.0800,0.000224000,TMB + H2O2,0.0300,0.1500,125.000,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
480,Pd,peroxidase,7,3.5,3.5,3.5,glutathione,0,0,307.32,137.0000,0.000246000,H2O2 + TMB,30.0000,180.0000,0.125,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
481,Pd,peroxidase,7,2.6,2.6,2.6,glutathione,0,0,307.32,0.0680,0.000315000,TMB + H2O2,0.0300,0.1500,125.000,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
482,Pd,peroxidase,7,2.6,2.6,2.6,glutathione,0,0,307.32,156.0000,0.000408000,H2O2 + TMB,30.0000,180.0000,0.125,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
483,Pd,peroxidase,7,1.4,1.4,1.4,glutathione,0,0,307.32,0.0450,0.000091000,TMB + H2O2,0.0200,0.1600,125.000,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
484,Pd,peroxidase,7,1.4,1.4,1.4,glutathione,0,0,307.32,254.0000,0.000208000,H2O2 + TMB,15.0000,175.0000,0.125,,4,20,,,https://doi.org/10.1039/C5AN01103E,,,,,
485,Pt,peroxidase,7,2,2,2,BSA,0,dimethylamine borane,66500.00,0.1190,no,TMB + H2O2,0.0100,0.4000,125.000,,4,25,,,https://doi.org/10.1016/j.bios.2014.11.032,,,,,
486,Pt,peroxidase,7,2,2,2,BSA,0,dimethylamine borane,66500.00,41.8000,no,H2O2 + TMB,25.0000,250.0000,0.125,,4,25,,,https://doi.org/10.1016/j.bios.2014.11.032,,,,,
489,Au0.06Ag,peroxidase,7,80,80,80,chitosan,0,0,,0.3960,0.000014100,TMB + H2O2,0.1000,0.8000,50.000,,4,45,38.47,,https://doi.org/10.1016/j.talanta.2015.03.050,,,,,
490,Au0.06Ag,peroxidase,7,80,80,80,chitosan,0,0,,94.7000,0.000029200,H2O2 + TMB,40.0000,200.0000,0.750,,4,45,38.47,,https://doi.org/10.1016/j.talanta.2015.03.050,,,,,
491,BiAu,peroxidase,7,13,13,13,naked,0,0,0.00,0.0893,0.000015000,AR + H2O2,0.0010,0.1000,0.500,,7,25,,,https://doi.org/10.1039/C2CC32833J,,,,,
492,BiAu,peroxidase,7,13,13,13,naked,0,0,0.00,0.1190,0.000000725,H2O2 + AR,0.0010,1.0000,0.010,,7,25,,,https://doi.org/10.1039/C2CC32833J,,,,,
493,BiAu,peroxidase,7,13,13,13,fibrinogen,0,0,340000.00,0.3770,0.000001250,AR + H2O2,0.0010,0.1000,0.500,,7,25,,,https://doi.org/10.1039/C2CC32833J,,,,,
494,BiAu,peroxidase,7,13,13,13,fibrinogen,0,0,340000.00,0.0700,0.000000034,H2O2 + AR,0.0010,1.0000,0.010,,7,25,,,https://doi.org/10.1039/C2CC32833J,,,,,
497,Pd@Ir,peroxidase,7,19.2,19.2,19.2,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,0.1300,0.000065000,TMB + H2O2,0.0010,2.0000,2 000.000,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
498,Pd@Ir,peroxidase,7,19.2,19.2,19.2,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,340.0000,0.000051000,H2O2 + TMB,0.0010,800.0000,0.800,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
499,Pd,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,0.0540,0.000097000,TMB + H2O2,0.0200,0.4000,2 000.000,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
500,Pd,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,700.0000,0.000065000,H2O2 + TMB,50.0000,700.0000,0.800,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
501,Pd@Ir,peroxidase,7,8.4,8.4,8.4,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,0.1200,0.000085000,TMB + H2O2,0.0100,0.6000,2 000.000,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
502,Pd@Ir,peroxidase,7,8.4,8.4,8.4,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,180.0000,0.000053000,H2O2 + TMB,50.0000,500.0000,0.800,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
503,Pd@Ir,peroxidase,7,52.2,52.2,52.2,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,0.1900,0.000055000,TMB + H2O2,0.0100,0.6000,2 000.000,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
504,Pd@Ir,peroxidase,7,52.2,52.2,52.2,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,180.0000,0.000029000,H2O2 + TMB,100.0000,700.0000,0.800,,4,22,,,https://doi.org/10.1021/acsnano.5b03525,,,,,
505,CoS,peroxidase,6,3000,3000,3000,naked,0,ethylene glycol,62.07,0.4100,0.000058200,TMB + H2O2,0.0300,0.1800,20.000,0.5000000,3.5,25,,,https://doi.org/10.1039/C6RA16619A,,,,,
506,CoS,peroxidase,6,3000,3000,3000,naked,0,ethylene glycol,62.07,7.1500,0.000026500,H2O2 + TMB,0.0010,20.0000,0.150,0.5000000,3.5,25,,,https://doi.org/10.1039/C6RA16619A,,,,,
507,CuS,peroxidase,6,7000,200,200,naked,0,0,0.00,0.0640,0.000764000,TMB + H2O2,0.0500,0.5000,350.000,0.0400000,4,,,,https://doi.org/10.1016/j.aca.2016.10.013 ,,,,,
508,CuS,peroxidase,6,7000,200,200,naked,0,0,0.00,1.7530,0.000237000,H2O2 + TMB,100.0000,800.0000,0.200,0.0400000,4,,,,https://doi.org/10.1016/j.aca.2016.10.013 ,,,,,
509,Cu1.8S,peroxidase,6,160,160,50,naked,poly(N-Vinylpyrrolidone),ethylene glycol,55000.00,1.7200,no,TMB + H2O2,0.2500,7.0000,100.000,30.0000000,4.35,25,,,https://doi.org/10.1039/C6AY03034C,,,,,
510,Cu1.8S,peroxidase,6,160,160,50,naked,poly(N-Vinylpyrrolidone),ethylene glycol,55000.00,37.1000,no,H2O2 + TMB,0.0010,130.0000,15.000,30.0000000,4.35,25,,,https://doi.org/10.1039/C6AY03034C,,,,,
511,FeS,peroxidase,6,4.6,4.6,4.6,naked,0,0,0.00,0.0080,0.000107000,TMB + H2O2,0.0083,0.2000,13.000,0.0200000,4.6,40,,43.2,https://doi.org/10.1016/j.apcata.2012.01.025,,,,,
512,FeS,peroxidase,6,4.6,4.6,4.6,naked,0,0,0.00,7.6700,0.000207000,H2O2 + TMB,6.5000,48.0000,100.000,0.0200000,4.6,40,,43.2,https://doi.org/10.1016/j.apcata.2012.01.025,,,,,
513,VS2,peroxidase,6,4500,4500,75,naked,0,0,0.00,0.2800,0.000416000,TMB + H2O2,0.0010,1.0000,10.000,0.0500000,4,25,,,https://doi.org/10.1007/s00604-017-2552-1 ,,,,,
514,VS2,peroxidase,6,4500,4500,75,naked,0,0,0.00,3.4900,0.000557000,H2O2 + TMB,1.0000,10.0000,0.500,0.0500000,4,25,,,https://doi.org/10.1007/s00604-017-2552-1 ,,,,,
515,WS2,peroxidase,6,95,95,20,naked,0,0,0.00,1.8300,0.000043100,TMB + H2O2,0.4000,2.1000,0.140,0.0026000,6.9,60,,,https://doi.org/10.1016/j.bios.2014.07.001,,,,,
516,WS2,peroxidase,6,95,95,20,naked,0,0,0.00,0.2400,0.000045200,H2O2 + TMB,0.0010,0.4500,1.200,0.0026000,6.9,60,,,https://doi.org/10.1016/j.bios.2014.07.001,,,,,
517,ZnS,peroxidase,7,7.5,7.5,7.5,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0549,0.000000480,TMB + H2O2,0.0400,0.1000,250.000,0.0400000,3.8,25,,,https://doi.org/10.1016/j.snb.2017.05.069,,,,,
518,ZnS,peroxidase,7,7.5,7.5,7.5,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.1724,0.000100500,H2O2 + TMB,100.0000,350.0000,1.000,0.0400000,3.8,25,,,https://doi.org/10.1016/j.snb.2017.05.069,,,,,
519,AgI,peroxidase,6,40,40,40,chitosan,0,0,1526.50,0.0238,no,TMB + H2O2,0.0100,0.1200,10.000,0.0510000,4,35,,,https://doi.org/10.1021/am501830v,,,,,
520,AgI,peroxidase,6,40,40,40,chitosan,0,0,1526.50,2.8600,no,H2O2 + TMB,0.0010,30.0000,0.060,0.0510000,4,35,,,https://doi.org/10.1021/am501830v,,,,,
521,CuS,peroxidase,6,3.5,3.5,40,naked,poly(sodium 4-styrenesulfonate),0,70000.00,0.2160,0.000242700,TMB + H2O2,0.1000,0.3500,0.100,,6.47,45,,,https://doi.org/10.1016/S1872-2040(17)61083-1,,,,,
522,CuS,peroxidase,6,3.5,3.5,3.5,naked,poly(sodium 4-styrenesulfonate),0,70000.00,0.0150,0.000151300,H2O2 + TMB,0.0100,0.1500,0.300,,6.47,45,,,https://doi.org/10.1016/S1872-2040(17)61083-1,,,,,
523,CuCo2S4,peroxidase,7,30,30,30,naked,dextran,0,500000.00,3.6600,0.000108400,OPD + H2O2,0.0010,20.0000,100.000,0.0200000,7.4,,,39.6,https://doi.org/10.1002/cbic.202000066,,,,,
524,CuCo2S4,peroxidase,7,30,30,30,naked,dextran,0,500000.00,209.9000,0.000232800,H2O2 + OPD,0.0010,1 000.0000,10.000,0.0200000,7.4,,,39.6,https://doi.org/10.1002/cbic.202000066,,,,,
525,CuS,peroxidase,6,30,30,30,naked,dextran,0,500000.00,5.2800,0.000063220,OPD + H2O2,0.0010,20.0000,100.000,0.0200000,7.4,,,47.4,https://doi.org/10.1002/cbic.202000066,,,,,
526,CuS,peroxidase,6,30,30,30,naked,dextran,0,500000.00,264.1000,0.000125600,H2O2 + OPD,0.0010,1 000.0000,10.000,0.0200000,7.4,,,47.4,https://doi.org/10.1002/cbic.202000066,,,,,
527,CoS,peroxidase,6,130,130,130,naked,dextran,0,500000.00,3.1300,0.000036620,OPD + H2O2,0.0010,20.0000,100.000,0.0200000,7.4,,,20.1,https://doi.org/10.1002/cbic.202000066,,,,,
